EPIC,kappa-m-c,tmass_id,sobject_id,gaiadr3_source_id,ra,dec,flag_sp,chi2_sp,model_name,teff,e_teff,logg,e_logg,fe_h,e_fe_h,flag_fe_h,vmic,e_vmic,vsini,e_vsini,li_fe,e_li_fe,flag_li_fe,c_fe,e_c_fe,flag_c_fe,n_fe,e_n_fe,flag_n_fe,o_fe,e_o_fe,flag_o_fe,na_fe,e_na_fe,flag_na_fe,mg_fe,e_mg_fe,flag_mg_fe,al_fe,e_al_fe,flag_al_fe,si_fe,e_si_fe,flag_si_fe,k_fe,e_k_fe,flag_k_fe,ca_fe,e_ca_fe,flag_ca_fe,sc_fe,e_sc_fe,flag_sc_fe,ti_fe,e_ti_fe,flag_ti_fe,v_fe,e_v_fe,flag_v_fe,cr_fe,e_cr_fe,flag_cr_fe,mn_fe,e_mn_fe,flag_mn_fe,co_fe,e_co_fe,flag_co_fe,ni_fe,e_ni_fe,flag_ni_fe,cu_fe,e_cu_fe,flag_cu_fe,zn_fe,e_zn_fe,flag_zn_fe,rb_fe,e_rb_fe,flag_rb_fe,sr_fe,e_sr_fe,flag_sr_fe,y_fe,e_y_fe,flag_y_fe,zr_fe,e_zr_fe,flag_zr_fe,mo_fe,e_mo_fe,flag_mo_fe,ru_fe,e_ru_fe,flag_ru_fe,ba_fe,e_ba_fe,flag_ba_fe,la_fe,e_la_fe,flag_la_fe,ce_fe,e_ce_fe,flag_ce_fe,nd_fe,e_nd_fe,flag_nd_fe,sm_fe,e_sm_fe,flag_sm_fe,eu_fe,e_eu_fe,flag_eu_fe,v_bary_eff,red_rv_com,red_e_rv_com,red_teff,red_logg,red_fe_h,red_alpha_fe,red_vmic,red_vbroad,red_flag,sb2_rv_16,sb2_rv_50,sb2_rv_84,ew_h_beta,ew_h_alpha,ew_k_is,sigma_k_is,rv_k_is,ew_dib5780,sigma_dib5780,rv_dib5780,ew_dib5797,sigma_dib5797,rv_dib5797,ew_dib6613,sigma_dib6613,rv_dib6613,mass
220541482,1.462,01131214+0741584,191107002601271,2577077963552855424,18.300582885742188,7.699527740478516,0,0.8098764,b'4750_3.00_0.00',4813.611,12.62265,3.0936508,0.03457248,-0.026067596,0.011817944,0,1.2859402,0.022406533,2.2673376,0.34260154,-1.0790626,0.042957034,0,0.00605442,0.04080036,0,0.24460143,0.032946717,0,0.10824917,0.08554212,0,0.07710518,0.04106468,0,0.059187576,0.02322881,0,0.20476156,0.03823094,0,0.06204605,0.016260564,0,-0.22278582,0.054749012,0,-0.014547512,0.026283102,0,-0.007846961,0.025393864,0,0.041845992,0.0130675705,0,0.22266865,0.017044093,0,-0.050287895,0.019051937,0,0.025580123,0.028232593,0,0.06976053,0.031738333,0,0.014284827,0.016425373,0,0.088251986,0.051390275,0,-0.15478227,0.14169024,1,,,2,0.15613519,0.14207906,1,-0.21517438,0.067686155,0,0.022424668,0.082178846,1,,,2,-1.1475575,0.34818107,1,0.14170238,0.057758845,0,0.12635198,0.087185495,1,0.1588854,0.10296358,1,0.065265074,0.06285513,0,-0.09898791,0.10481627,1,-0.0796718,0.16344815,0,-13.116018295288086,-34.0477409362793,0.1307009905576706,4913.59765625,3.024653434753418,0.0128895938396453,0.033163197338581,1.2505229711532593,7.072281837463379,0,,,,0.017625157,0.013769827,0.012783728,0.13525401,-20.286663,0.053782236,0.96533287,81.41463,0.032013018,0.81803983,-32.398846,0.011068081,0.3659243,33.512733,1.1134337347083085
220543205,1.360,01162672+0744149,191107002601329,2578400366803049600,19.11141586303711,7.737472057342529,0,0.8370136,b'5000_2.50_-0.25',4838.5327,5.5340614,2.383357,0.024828816,-0.3271941,0.00615231,0,1.5127027,0.012436015,7.193161,0.050659522,-0.6875608,0.019141054,0,0.030514874,0.012495333,0,0.17721361,0.012406685,0,0.20977354,0.030706245,0,0.09527634,0.023409443,0,0.049718782,0.014817862,0,0.20897046,0.021068629,0,0.07133771,0.009077308,0,-0.020831862,0.03008239,0,0.08274756,0.014556067,0,0.032287553,0.015170555,0,0.10742621,0.007191575,0,0.14070085,0.00875274,0,-0.03470549,0.008195141,0,-0.12790868,0.01767494,0,0.114791796,0.011819488,0,0.026561942,0.006505693,0,-0.011249915,0.021843197,0,0.1450884,0.052403484,0,,,2,,,2,-0.10968662,0.032171752,0,0.051882654,0.051304247,0,,,2,,,2,0.088214085,0.027258525,0,0.22880831,0.022465758,0,-0.022490053,0.040439896,0,0.072420865,0.015443578,0,0.07703544,0.021965701,0,0.1877949,0.07039022,0,-12.750592231750488,-3.29708194732666,0.1049563512206077,4803.8701171875,2.387524366378784,-0.2590565085411072,0.0842871367931366,1.220189332962036,7.279852867126465,0,,,,-0.025520602,0.017062893,0.011322616,0.31582505,-135.31013,0.036410194,0.42890152,14.724561,0.022008084,0.4703636,-26.288857,0.008595088,0.28462982,3.8498633,1.0438063761413665
220544324,1.084,00420582+0745412,151009003101114,2557199995913198208,10.524250030517578,7.761472225189209,0,1.2031189,b'4750_2.50_0.00',4661.637,5.6903505,2.3095026,0.020114435,-0.0404326,0.005618234,0,1.55693,0.0075636455,4.4702063,0.044559337,-1.2924751,0.02086915,0,-0.058520455,0.013003137,0,0.003514558,0.01206983,0,-0.03426611,0.03147321,0,0.10490014,0.016874755,0,0.12006332,0.0077413125,0,0.15718207,0.016156225,0,0.086038336,0.0068905344,0,-0.21940067,0.025754303,0,0.00605895,0.013824391,0,-0.0006665401,0.00962192,0,0.069626555,0.005071549,0,0.21698263,0.006551453,0,-0.025029857,0.006606502,0,-0.060927354,0.012821678,0,0.17650458,0.00798856,0,0.0037734024,0.0060130022,0,0.08579703,0.020226227,0,-0.11786515,0.044144023,0,,,2,-0.036096286,0.054062918,0,-0.26502076,0.0255121,0,0.03793755,0.021045357,0,,,2,-0.19533633,0.090191826,1,0.124168046,0.02782317,0,0.102321796,0.021344485,0,-0.33197454,0.030267777,0,0.022153541,0.011388489,0,-0.0048603714,0.017898135,0,0.4697676,0.058680743,0,-1.9990572929382324,43.40235900878906,0.1025662720203399,4654.75634765625,2.415421962738037,-0.1182938814163208,0.0549229606986045,1.3105390071868896,6.657379150390625,0,,,,0.066651106,0.021924049,0.07461051,0.12718157,-51.26354,0.067440614,0.76591814,-1.2129875,-0.02777028,0.1678155,-49.65536,0.03163474,0.6742994,-18.479837,0.7867694295770904
220547808,0.951,01143425+0750201,191107002601297,2577106172898105216,18.64270782470703,7.838944435119629,0,0.823838,b'4750_2.50_-0.25',4787.565,10.611963,2.448328,0.041792203,-0.081564695,0.010548769,0,1.5750446,0.01945916,3.736507,0.2052205,-1.1115018,0.04095329,0,0.1028305,0.025541972,0,0.2952477,0.040002767,0,0.4433585,0.057767097,0,0.07066946,0.044766154,0,-0.014992923,0.023795588,0,0.20982492,0.031830173,0,0.022084627,0.014915971,0,0.10929685,0.059400152,0,0.09237915,0.0284732,0,-0.00157772,0.02393276,0,0.016780417,0.013339243,0,0.20440653,0.016036488,0,-0.02838607,0.015597791,0,-0.09781898,0.031871498,0,0.11431174,0.021967357,0,-0.010657679,0.014108937,0,0.11880672,0.043304328,0,0.06540521,0.13093603,1,,,2,,,2,-0.23351592,0.07153473,0,0.04480523,0.08858389,1,,,2,,,2,0.04555455,0.05526145,0,-0.0017048261,0.049882296,1,0.00047993296,0.09603568,1,-0.18163484,0.042769775,1,-0.1611156,0.051485527,1,0.28947398,0.1360115,0,-12.940112113952637,-19.47195625305176,0.1249645203351974,4665.58837890625,2.212249279022217,-0.1700040400028228,0.1291722953319549,1.292214035987854,6.500689029693604,0,,,,-0.03725216,0.027503343,-0.002762737,0.039735463,36.48276,0.059892945,0.8703735,38.947784,0.010665302,0.048981912,-11.805916,0.04246027,1.2242453,27.92299,0.7183945986200678
220569010,1.531,01090960+0820281,191107002101080,2577972416261683584,17.290124893188477,8.34113883972168,0,1.0927143,b'4750_3.00_0.00',4794.4595,5.6245756,3.0446882,0.0149266785,-0.025760312,0.005151746,0,1.2978414,0.009337,2.4322102,0.12602651,-1.1958957,0.020999849,0,0.033800595,0.01786654,0,0.24259382,0.01379093,0,0.082311496,0.036122054,0,0.0900843,0.016394664,0,0.061068416,0.009979569,0,0.18817654,0.017177047,0,0.08321393,0.0070930202,0,-0.12317571,0.023907889,0,-0.04576911,0.011790527,0,-0.00519754,0.010127098,0,0.031928673,0.0057745776,0,0.19806416,0.0072852396,0,-0.0136191165,0.007262258,0,0.058074176,0.014147254,0,0.14006299,0.014777713,0,0.06417583,0.007102056,0,0.080109626,0.019804798,0,-0.057858147,0.08553538,0,,,2,0.14641732,0.070505045,0,-0.08884675,0.027264925,0,0.2862276,0.048673652,0,,,2,-1.0313886,0.15544493,1,-0.046639353,0.027255269,0,0.19379297,0.039779693,0,0.044038467,0.050342176,0,-0.026567511,0.027571311,0,-0.032194786,0.0554324,0,-0.13632226,0.07982295,0,-13.35317325592041,-4.428781509399414,0.109835185110569,4828.26953125,2.9748096466064453,-0.0030322968959808,0.0562144927680492,1.2216899394989014,7.041411876678467,0,,,,-0.01676257,0.007721968,0.010032611,0.09885724,-128.4994,0.05105562,1.0924444,42.213192,0.029419346,0.48535213,-28.126467,0.013227048,0.30800462,24.30168,1.159031364755956
220587790,1.309,01061083+0845394,191107002101143,2578241246854638336,16.545166015625,8.760944366455078,0,1.2558432,b'4500_2.00_-0.50',4404.752,4.595072,1.6896373,0.020767892,-0.4744215,0.0051674964,0,1.4962311,0.008032478,2.7848394,0.073055156,-0.8783537,0.026693871,0,0.25328332,0.021866674,0,0.25595102,0.016915096,0,0.6482259,0.037752442,0,0.34542137,0.018356986,0,0.31464803,0.009890813,0,0.63797474,0.014810002,0,0.22132108,0.0075429794,0,0.0042120423,0.024367187,0,0.23725942,0.009967141,0,0.20272554,0.0090697175,0,0.26593965,0.0052269325,0,0.36415553,0.0065132035,0,-0.008790344,0.006312513,0,-0.021492854,0.013796471,0,0.21801345,0.007849562,0,0.12662841,0.0057852864,0,0.13911594,0.017109301,0,-0.29041052,0.08716774,1,,,2,,,2,-0.17946592,0.02898678,0,0.6212815,0.037667908,0,,,2,-0.23524274,0.1443925,1,0.030386552,0.026093457,0,0.02017059,0.019922696,0,-0.47327247,0.047074858,1,0.0062771738,0.01206765,0,0.3776371,0.029866641,0,0.29672852,0.05726618,0,-13.599425315856934,-34.80741882324219,0.112174667418003,4326.103515625,1.9143667221069336,-0.4940005838871002,0.21894371509552,1.467327356338501,7.052082538604736,0,,-210.0,,0.119876325,0.06176907,0.0141724935,0.145974,28.318527,0.05173398,0.8012089,25.6207,-0.022921123,0.12616451,43.78839,0.01950965,0.43379843,62.186222,0.8726344518605748
220591903,1.578,01045574+0850568,191107002101169,2578164796436873344,16.23237419128418,8.849082946777344,0,0.9335564,b'4750_2.50_-0.25',4639.05,7.1746655,2.8833377,0.02733549,-0.12130898,0.008936789,0,1.2662517,0.016376743,4.309145,0.097102344,-0.96294546,0.039443865,0,0.5876351,0.017740788,0,0.54360986,0.029270213,0,1.0417969,0.019355968,0,0.02790472,0.03304935,0,0.24181226,0.014422745,0,0.38370585,0.0217245,0,0.20857938,0.011642742,0,-0.07641405,0.03563485,0,-0.15135336,0.020503907,0,0.084717676,0.018104188,0,0.09471268,0.013280749,0,0.19907275,0.014783581,0,-0.073799536,0.015690656,0,-0.041671716,0.028493375,0,0.17824492,0.019012243,0,0.16275918,0.012249226,0,0.23625022,0.031730156,0,0.21512407,0.1923649,1,,,2,,,2,-0.016187735,0.056831077,0,0.38366458,0.07287155,1,,,2,,,2,0.078184985,0.042762466,0,0.07744729,0.04171991,0,-1.0352578,0.09277407,1,-0.016961165,0.034724314,1,0.4422143,0.056810576,1,0.95240974,0.08877665,0,-13.718013763427734,-6.768311977386475,0.1275726109743118,4381.21337890625,3.100496292114258,-0.1534459739923477,0.2232643514871597,1.192683219909668,4.385102272033691,0,,,,0.014018642,0.037280545,-0.009894163,0.07091637,-129.26714,0.021664826,0.38367006,13.7638,0.023687297,0.14518307,-12.401011,0.018898886,0.6905575,7.323124,1.1370016510759207
220600218,1.345,01090699+0901487,191107002101042,2578220420557903360,17.279125213623047,9.030221939086914,0,1.1966168,b'4750_3.00_-0.25',4819.395,4.5050564,3.038568,0.012771313,-0.12460706,0.0036422345,0,1.3544993,0.0066583264,2.6749399,0.0784939,-0.9595531,0.015429063,0,-0.044962503,0.015764175,0,0.14757714,0.011375994,0,0.027235776,0.03363966,0,0.12826242,0.012832206,0,0.030063257,0.00683148,0,0.25631228,0.014085173,0,0.0781025,0.0053976765,0,-0.09413171,0.017973296,0,-0.19967657,0.009850998,0,0.050748296,0.008194309,0,0.033137187,0.005277345,0,0.20921269,0.005823916,0,0.010547045,0.004673313,0,0.029715344,0.0111716315,0,0.12944768,0.008739041,0,0.019654945,0.005141862,0,0.07326526,0.013894003,0,-0.13059211,0.058667075,0,,,2,,,2,-0.17607683,0.023709232,0,0.36117816,0.03003597,0,,,2,,,2,-0.13997345,0.02204246,0,0.103862904,0.03426528,0,-0.45303616,0.055191904,1,-0.13098346,0.013082349,0,-0.07192351,0.026924536,0,,,2,-13.231382369995115,-44.405574798583984,0.1206499934196472,5015.1494140625,3.131997346878052,-0.0222551226615905,0.0632623806595802,1.231076717376709,6.6775007247924805,0,,-250.0,,-0.026689816,0.01433989,0.015904738,0.23662971,-132.79239,0.039645024,0.99442834,67.72215,-0.01462685,0.37818712,-33.713486,-0.009846114,0.41075692,37.016346,1.0261753657786294
220604580,1.688,00501942+0907383,161009004301128,2581798888525075328,12.58091640472412,9.127361297607422,0,1.0381387,b'4500_2.00_-0.50',4550.699,4.756043,2.1587076,0.018906265,-0.40869012,0.0057048826,0,1.3962569,0.008245903,4.529356,0.044935398,-1.1274916,0.02067329,0,0.32918417,0.020058658,0,0.34011358,0.015094881,0,0.8509605,0.038023245,0,0.16466062,0.018002968,0,0.10651322,0.009375286,0,0.32857805,0.018934203,0,0.091947645,0.008161412,0,0.14622569,0.024851805,0,0.10797924,0.0128367,0,0.06438481,0.009121036,0,0.12270602,0.0056859823,0,0.22883567,0.0073475293,0,-0.03611673,0.0051463563,0,-0.13039313,0.013189116,0,0.15009096,0.011207496,0,0.020965345,0.006073071,0,-0.038358018,0.017928261,0,-0.16247824,0.040381324,0,,,2,,,2,-0.123798616,0.023432206,0,0.007517606,0.028723685,0,,,2,0.0024131737,0.09920495,0,0.16479793,0.026416676,0,0.17975359,0.015524899,0,-0.24882968,0.03077889,0,0.08928642,0.010204154,0,0.11462954,0.01662988,0,0.351674,0.067952834,0,-1.2804399728775024,5.703096389770508,0.1014287173748016,4599.72119140625,2.298117160797119,-0.3509520888328552,0.1065639555454254,1.3429217338562012,6.141989707946777,0,,,,0.041780706,0.03713135,0.016863763,0.106423534,-14.96132,0.035305236,0.36304462,12.460536,0.019621186,0.399313,-29.92305,0.005337885,0.020713275,9.949202,1.1816806515334681
220605264,1.302,01080009+0908323,191107002101099,2578278664609757824,17.000415802001953,9.142250061035156,0,1.1023837,b'4750_2.50_-0.50',4791.2383,4.8106556,2.623889,0.016565338,-0.36968496,0.0044911676,0,1.3781254,0.008461088,3.2903533,0.09569125,-0.733617,0.016075872,0,0.21737383,0.011426013,0,0.06314379,0.012029313,0,0.47979257,0.019247161,0,0.25083035,0.01484876,0,0.22814181,0.008310107,0,0.5031189,0.017785639,0,0.1525839,0.0061435043,0,0.16853543,0.020599887,0,0.16940273,0.009372374,0,0.22548343,0.008794331,0,0.24470347,0.005151692,0,0.33442578,0.006720385,0,-0.015188768,0.00693466,0,-0.08877697,0.022458,0,0.17450036,0.010064162,0,0.08210936,0.004981202,0,0.09970032,0.014335213,0,-0.117762394,0.06334228,0,,,2,,,2,-0.05746443,0.01806133,0,0.19775052,0.038339864,0,,,2,,,2,-0.18223529,0.022377424,0,0.20599894,0.020272389,0,-0.027353004,0.032463126,0,0.0965174,0.0122401435,0,0.2612568,0.025149168,0,,,2,-13.331665992736816,-12.74225616455078,0.1097138002514839,4798.17822265625,2.6993870735168457,-0.3992480337619781,0.2249261140823364,1.281212568283081,5.945971965789795,0,,,,0.0044391025,0.02379195,-0.005688535,0.10786328,-82.03848,0.027260812,0.42995238,14.6270075,0.0062776753,0.10797533,-49.046154,-0.0036197251,0.034139216,12.100602,0.9846755588525066
220613746,1.157,01071245+0919460,191107002101225,2578297253228188800,16.801916122436523,9.329444885253906,0,1.2768283,b'4750_2.00_-0.25',4816.03,3.5656338,2.4240222,0.013665926,-0.25970337,0.0037956305,0,1.6642588,0.0067246314,5.6146555,0.024424551,-0.90849745,0.0134690665,0,0.2047018,0.009266041,0,0.1653567,0.010470667,0,0.4850749,0.020317389,0,0.22949101,0.01442517,0,0.23056376,0.0074903183,0,0.30174482,0.008187117,0,0.16383943,0.0053761727,0,-0.039425217,0.021359207,0,0.0948019,0.009922714,0,0.1158434,0.007340568,0,0.22330494,0.0037750502,0,0.31664938,0.005432344,0,-0.020075746,0.006103711,0,-0.033948146,0.0149052,0,0.28075898,0.006166313,0,0.0853979,0.0049256585,0,0.18865111,0.01419075,0,0.010579273,0.05169776,0,,,2,,,2,-0.2843168,0.024104988,0,-0.31474558,0.04170792,1,,,2,,,2,-0.07970129,0.02069211,0,0.0961934,0.022131113,0,0.0044847783,0.02594808,0,-0.021741979,0.011189512,0,0.29080826,0.013351803,0,-0.016027719,0.034843057,0,-13.382749557495115,-34.804962158203125,0.108254849910736,4747.73828125,2.417357444763184,-0.2369587272405624,0.1919679641723632,1.2516764402389526,7.887962341308594,0,,,,0.045181483,0.028403558,0.009629063,0.11797708,-129.33746,0.049501643,1.1440837,80.270164,-0.005177936,0.18248442,-9.414589,0.011399322,0.18605605,51.037914,0.8818153423396673
220613966,1.581,00534800+0920027,161009004301054,2581844483897394816,13.45004177093506,9.334111213684082,0,0.9766385,b'5000_3.00_0.00',4902.5874,6.019154,3.2162337,0.013524034,-0.0009222731,0.005608129,0,1.2758962,0.010334545,0.872265,0.12897475,-1.027096,0.025937457,0,-0.033441167,0.018636247,0,0.2716504,0.01211847,0,0.048694387,0.0410719,0,0.14973675,0.020278104,0,-0.021773241,0.0117221335,0,0.12305248,0.018053284,0,0.05228524,0.008062257,0,-0.04150045,0.033618964,0,-0.009238448,0.01592897,0,0.030510714,0.01221372,0,0.033013873,0.0063168937,0,0.18996927,0.0070965635,0,-0.0029134778,0.0066110357,0,0.07960798,0.010053465,0,0.09377977,0.00959562,0,0.021275975,0.0060590478,0,0.053805076,0.023118539,0,-0.03161545,0.042077504,0,,,2,,,2,-0.07055185,0.030422183,0,0.05995314,0.029797731,0,,,2,,,2,0.12090607,0.03502115,0,0.19790187,0.028832695,0,-0.08509256,0.031509858,0,0.018883884,0.015910523,0,-0.063068114,0.023326142,0,0.17817512,0.09432715,0,-0.8214569091796875,-11.227333068847656,0.1073909029364585,4853.99560546875,3.0464487075805664,-0.0387872979044914,0.0110549256205558,1.1961157321929932,5.78445291519165,0,,,,0.009094625,0.011000821,0.0002144583,0.011364157,-90.42598,0.05262547,1.2593203,61.46,0.027676413,0.53325444,-38.353447,0.021524785,0.6003778,40.055695,1.23760029261298
220614229,1.394,00530912+0920258,161009004301065,2581850909168977792,13.288042068481444,9.340499877929688,0,1.0037397,b'4750_2.50_-0.50',4800.2944,4.345101,2.5675106,0.014543525,-0.3337493,0.003939286,0,1.3042567,0.006880401,4.510231,0.04206189,-0.6703667,0.015718224,0,-0.055554725,0.017109863,0,0.13038647,0.021519165,0,0.031428,0.042983446,0,0.1562898,0.015036521,0,0.057274386,0.008677101,0,0.17235634,0.018414604,0,0.02304683,0.0060988623,0,0.12673235,0.021651553,0,0.08062068,0.009242114,0,0.021957912,0.008753487,0,0.08314246,0.0043217978,0,0.17941988,0.006144482,0,-0.048840147,0.005573961,0,-0.07608488,0.010293112,0,0.071466304,0.0072420593,0,0.017822724,0.004234961,0,-0.041335016,0.014360237,0,-0.029136077,0.030666986,0,,,2,,,2,-0.0022656396,0.015081628,0,0.16937204,0.01737494,0,,,2,,,2,0.22620544,0.022309275,0,0.1064559,0.01517821,0,-0.09551332,0.023087945,0,0.059896246,0.009369717,0,-0.042070672,0.014590519,0,,,2,-0.897909939289093,-22.20157623291016,0.1055846810340881,4779.6953125,2.5822572708129883,-0.2950706779956817,0.0734688267111778,1.2317159175872805,5.901645660400391,0,,130.0,,0.010418833,0.01462423,0.030428158,0.132061,15.17259,0.059589077,1.1454619,41.35513,0.009257651,0.20093736,-0.30154863,0.018928107,0.43029553,50.140965,1.0572436857518013
220614233,1.204,01073332+0920261,191107002101243,2578302231094950528,16.888874053955078,9.340639114379885,0,0.8062421,b'5000_2.50_-0.50',5004.0454,7.376217,2.2855556,0.031091357,-0.5897946,0.0076402123,0,1.4204822,0.014516428,4.4337006,0.0987112,-0.2085498,0.02526506,0,0.1432386,0.010598447,0,0.2676366,0.012771533,0,0.21811429,0.03721354,0,0.14225422,0.02394362,0,0.15207577,0.019100975,0,0.019535273,0.033553895,0,0.056435436,0.011176078,0,0.09078574,0.03775591,0,0.04432438,0.017902937,0,0.06947057,0.017171346,0,0.048187993,0.0119877895,0,0.0017926991,0.013821951,0,-0.05537744,0.016132921,0,0.046963513,0.025934549,0,0.043135077,0.018874288,0,-0.017023036,0.007995877,0,-0.09462097,0.024455035,0,-0.030009992,0.07599632,0,,,2,,,2,0.35532957,0.025182463,0,0.21957082,0.10134,1,,,2,,,2,0.956013,0.015710594,0,0.65827477,0.03029872,0,0.56502473,0.021816457,0,0.41728735,0.020418536,0,0.24673486,0.036050335,0,,,2,-13.343027114868164,-5.342021942138672,0.1492175459861755,5050.5283203125,2.4820032119750977,-0.3879864513874054,0.126159518957138,1.1487798690795898,6.145364761352539,0,,,,-0.014979735,0.019588012,-0.008213276,0.015236979,31.533972,-0.05224335,1.3711215,47.310413,0.009844488,0.30359086,-18.889542,0.007887305,0.40061414,-15.901181,0.9718939197639037
220616568,1.996,00551766+0923480,161009004301032,2581866749008438272,13.823541641235352,9.396666526794434,0,1.0437582,b'4750_3.00_0.00',4648.6235,6.777229,2.8506677,0.019154118,0.06983316,0.0077257007,0,1.3765342,0.011364729,3.6806686,0.075185925,-1.4941739,0.034581207,0,0.1442357,0.019921592,0,0.27314928,0.017265603,0,0.37442756,0.040785532,0,0.054774,0.021639362,0,0.08018966,0.011892728,0,0.21029815,0.020719346,0,0.08259119,0.009430861,0,-0.24569626,0.03007535,0,-0.034091733,0.015904764,0,-0.01266353,0.013686922,0,0.049626254,0.007028462,0,0.22051388,0.008620833,0,-0.043447077,0.008563804,0,-0.022250406,0.013368409,0,0.17089725,0.009264427,0,0.03871581,0.0070116115,0,0.14478806,0.027645618,0,0.050691023,0.053176813,0,,,2,-0.26552987,0.072334886,1,-0.15898386,0.03177184,0,-0.02259934,0.033681747,0,,,2,-1.3203552,0.120663956,1,0.023106836,0.03791983,0,0.19950691,0.040463634,0,-0.21355927,0.05576498,1,0.09213382,0.014572787,0,0.010978147,0.044532374,0,0.44989118,0.089772806,0,-0.6294803619384766,-60.9405517578125,0.117515318095684,4695.22998046875,2.748232841491699,-0.0487056598067283,0.055887222290039,1.276600360870361,8.245680809020996,0,,,,0.020626266,0.013285476,0.0187984,0.14486422,57.08284,0.0167101,0.09349421,17.802467,-0.012438096,0.08431778,-12.176353,-0.009374526,0.17379081,77.84195,1.4426388163306207
220631425,1.245,01100175+0944073,191107002101348,2579828937349666688,17.507333755493164,9.735305786132812,0,0.77223337,b'5000_2.50_-0.50',4890.838,5.6947684,2.749467,0.01992836,-0.48021704,0.005913908,0,1.2252913,0.0150902765,2.9414427,0.19923595,-0.5151221,0.020666081,0,-0.010924045,0.02087695,0,0.050112084,0.015814872,0,0.075846866,0.05567684,0,0.042091683,0.022515705,0,0.08090238,0.01622162,0,0.25053287,0.027913881,0,0.034469523,0.010624661,0,0.006987568,0.032255337,0,0.1217258,0.013278706,0,0.06784117,0.015181494,0,0.10600322,0.009955852,0,0.15077673,0.012533836,0,-0.030419093,0.008885807,0,-0.16094287,0.01898455,0,0.04652794,0.014276206,0,-0.014577209,0.0063831992,0,-0.13309436,0.022612117,0,-0.13183758,0.05686835,0,,,2,,,2,-0.22829932,0.038277987,0,0.040882826,0.07350015,1,,,2,,,2,0.0056707487,0.029974295,0,0.17119516,0.02503849,0,-0.061503287,0.07236046,1,0.060235515,0.040593732,0,0.027502999,0.027774347,0,,,2,-13.00067901611328,30.903854370117188,0.1298102140426635,4936.9560546875,2.849327564239502,-0.4433667063713074,0.0773312374949455,1.2255412340164185,6.710432052612305,0,,,,0.008153054,0.008485949,0.014781532,0.19609916,-41.576584,0.032414503,0.5615603,-0.9301392,-0.013623545,0.34919962,-34.665756,0.03799804,3.9162908,-0.90122855,0.971079496753537
220631916,1.273,01052356+0944467,191107002101241,2581380623134363008,16.348207473754883,9.74625015258789,0,0.93410856,b'4750_2.50_0.00',4638.4404,7.983652,2.376353,0.03289245,-0.0007394433,0.0082078725,0,1.5976771,0.012921137,3.5424178,0.10704216,-1.27624,0.02821269,0,0.06985554,0.022923134,0,0.09451294,0.019641405,0,0.20999062,0.047278054,0,0.08220969,0.033340085,0,0.0531404,0.017403463,0,0.054972082,0.021725863,0,0.030734064,0.010597495,0,-0.3149069,0.034881268,0,-0.21320102,0.02069158,0,-0.06227997,0.017492905,0,-0.025273975,0.008761693,0,0.14404313,0.011351596,0,-0.055555955,0.012885087,0,-0.08136143,0.032632966,0,0.075865746,0.02081321,0,-0.0076761963,0.0099286,0,-0.06857304,0.036018535,0,0.2259078,0.15262085,1,,,2,-0.47377935,0.10472791,1,-0.28346002,0.0481017,0,-0.1598072,0.0659793,1,,,2,0.31903443,0.26203942,1,0.22256203,0.04190751,0,0.078262374,0.04479395,0,-0.23472151,0.06528236,1,-0.04042823,0.022065792,0,0.050085723,0.046301235,1,-0.14502701,0.08042879,0,-13.50005340576172,-5.837535381317139,0.1252477169036865,4575.11279296875,2.2312707901000977,-0.0424999967217445,0.0610845498740673,1.2739198207855225,7.950515747070312,0,,,,0.019877588,0.03197198,0.005334907,0.04587512,-84.082726,0.016672108,0.111730605,-16.203007,0.0228062,0.1524681,-12.446985,0.022042481,0.41550347,22.193783,0.9170581841243978
220635468,1.250,01102773+0949488,191107002101349,2579831278107486976,17.615625381469727,9.830194473266602,0,1.0261183,b'4750_3.00_0.00',4824.8486,5.5103617,3.348289,0.014122253,0.0047130706,0.005243886,0,1.2727913,0.009605365,1.4138604,0.10786962,-1.1595992,0.018790035,0,0.04750877,0.019115828,0,0.18624955,0.013891758,0,0.1059296,0.0378559,0,0.109370425,0.017600805,0,0.08815822,0.009898702,0,0.3308668,0.016835488,0,0.11386428,0.007220563,0,-0.081366315,0.024484115,0,-0.021049313,0.011205194,0,0.10520889,0.011033584,0,0.092858195,0.005092665,0,0.27714038,0.0066217254,0,-0.048978467,0.0073657604,0,-0.040624462,0.010794166,0,0.13215685,0.01209828,0,0.027065724,0.0067404173,0,0.18793869,0.022510687,0,-0.037953064,0.049002,0,,,2,0.077711254,0.05778476,0,-0.032619603,0.026829587,0,0.015550852,0.03038372,0,,,2,-0.30004388,0.13371839,1,-0.057021074,0.025487512,0,0.13179182,0.033414807,0,-0.5485938,0.052809343,1,0.020835608,0.024834301,0,-0.18255894,0.038001023,0,-0.055318654,0.0723123,0,-12.935718536376951,1.0311059951782229,0.1023504212498664,4817.9658203125,3.1578431129455566,-0.0766263380646705,0.0801780074834823,1.2239251136779783,6.67067813873291,0,,,,0.023801329,0.004154912,0.011063847,0.10396309,-126.54572,0.049960423,0.9310125,39.7615,0.031364027,0.9407349,-1.4077969,0.008727724,0.13873279,29.441164,0.9553138287777584
